open_time,open,high,low,close,volume
2018-07-23,7394.78000000,7833.00000000,7375.00000000,7721.01000000,41646.346671
2018-07-24,7721.65000000,8486.00000000,7696.00000000,8397.24000000,60121.163749
2018-07-25,8397.24000000,8491.77000000,8050.00000000,8175.64000000,48257.649124
2018-07-26,8175.63000000,8315.69000000,7850.06000000,7920.00000000,43223.481682
2018-07-27,7920.00000000,8285.00000000,7805.00000000,8188.57000000,43671.005891
2018-07-28,8188.57000000,8246.54000000,8067.00000000,8225.04000000,26215.173839
2018-07-29,8225.04000000,8294.51000000,8115.00000000,8211.00000000,25531.226185
2018-07-30,8210.99000000,8273.00000000,7866.00000000,8173.92000000,39692.416542
2018-07-31,8171.40000000,8180.00000000,7633.00000000,7730.93000000,48296.915587
2018-08-01,7735.67000000,7750.00000000,7430.00000000,7604.58000000,42582.312932
2018-08-02,7600.08000000,7709.46000000,7455.72000000,7525.71000000,37665.696684
2018-08-03,7525.71000000,7540.00000000,7282.44000000,7418.78000000,44669.486047
2018-08-04,7412.27000000,7494.81000000,6926.00000000,7009.84000000,36288.426009999996
2018-08-05,7009.84000000,7089.87000000,6882.29000000,7024.19000000,32894.849782
2018-08-06,7024.19000000,7160.00000000,6821.00000000,6934.82000000,32760.191643
2018-08-07,6935.00000000,7150.46000000,6670.00000000,6720.06000000,45438.473501
2018-08-08,6720.63000000,6721.54000000,6123.00000000,6285.00000000,59550.536319
2018-08-09,6283.27000000,6622.81000000,6178.60000000,6529.79000000,51941.185111
2018-08-10,6529.79000000,6575.88000000,6026.39000000,6144.01000000,59034.974902
2018-08-11,6148.13000000,6488.00000000,5971.00000000,6232.35000000,47133.418555
2018-08-12,6222.55000000,6472.30000000,6130.00000000,6308.33000000,38567.770712
2018-08-13,6308.56000000,6545.00000000,6145.04000000,6246.35000000,53895.828783
2018-08-14,6248.25000000,6250.33000000,5880.00000000,6188.08000000,50186.745091
2018-08-15,6188.08000000,6609.00000000,6172.11000000,6267.16000000,68806.687026
2018-08-16,6265.27000000,6480.00000000,6205.60000000,6311.75000000,48515.254618
2018-08-17,6316.00000000,6585.00000000,6285.40000000,6584.49000000,57851.610803
2018-08-18,6579.04000000,6620.00000000,6288.00000000,6387.96000000,53742.322172
2018-08-19,6387.96000000,6541.00000000,6300.00000000,6477.53000000,45190.847993999996
2018-08-20,6477.53000000,6530.00000000,6220.00000000,6254.84000000,49435.55526
2018-08-21,6251.00000000,6500.00000000,6235.08000000,6480.00000000,41569.947408
2018-08-22,6479.98000000,6882.54000000,6251.20000000,6360.89000000,77909.391359
2018-08-23,6362.57000000,6576.99000000,6342.28000000,6525.01000000,40358.166825
2018-08-24,6525.00000000,6725.00000000,6440.50000000,6681.64000000,38305.675322
2018-08-25,6686.98000000,6789.00000000,6650.61000000,6733.64000000,19220.505929
2018-08-26,6733.64000000,6775.27000000,6568.00000000,6700.00000000,20107.297208
2018-08-27,6700.00000000,6940.51000000,6646.50000000,6908.64000000,38803.865762
2018-08-28,6907.26000000,7135.00000000,6860.00000000,7076.11000000,48352.917163
2018-08-29,7077.00000000,7133.81000000,6912.34000000,7031.22000000,43252.487392
2018-08-30,7033.21000000,7063.63000000,6784.81000000,6984.84000000,44716.774620000004
2018-08-31,6984.84000000,7089.00000000,6888.00000000,7011.21000000,40467.400638
2018-09-01,7011.21000000,7275.00000000,7008.74000000,7200.01000000,40323.414093
2018-09-02,7201.57000000,7345.45000000,7127.00000000,7302.01000000,39814.840352
2018-09-03,7302.00000000,7338.28000000,7191.63000000,7263.02000000,32396.018371
2018-09-04,7263.00000000,7410.00000000,7227.17000000,7359.06000000,35300.640518
2018-09-05,7359.05000000,7397.30000000,6682.00000000,6700.00000000,63715.256267000004
2018-09-06,6697.27000000,6725.00000000,6265.00000000,6516.01000000,60644.464227000004
2018-09-07,6516.84000000,6544.00000000,6320.00000000,6395.54000000,38906.28805
2018-09-08,6395.54000000,6478.00000000,6111.00000000,6185.05000000,38215.032171
2018-09-09,6185.06000000,6441.00000000,6141.53000000,6250.81000000,37053.923819999996
2018-09-10,6252.26000000,6373.98000000,6221.00000000,6312.00000000,32439.456432
2018-09-11,6311.99000000,6404.00000000,6169.68000000,6294.91000000,33104.88859
2018-09-12,6293.00000000,6360.00000000,6192.37000000,6338.62000000,31433.645938999998
2018-09-13,6338.62000000,6535.00000000,6337.40000000,6487.38000000,40465.063107
2018-09-14,6487.39000000,6584.99000000,6385.62000000,6476.63000000,37173.339277
2018-09-15,6476.63000000,6565.45000000,6466.13000000,6514.96000000,25243.656612
2018-09-16,6514.96000000,6524.62000000,6370.00000000,6505.00000000,27568.132897
2018-09-17,6500.08000000,6533.84000000,6201.00000000,6248.69000000,35987.254738
2018-09-18,6248.69000000,6390.00000000,6224.98000000,6336.45000000,32620.86667
2018-09-19,6336.39000000,6517.70000000,6123.00000000,6391.89000000,39044.080082
2018-09-20,6392.00000000,6540.00000000,6325.00000000,6492.00000000,25189.024728
2018-09-21,6492.00000000,6784.86000000,6491.00000000,6759.02000000,51779.343463
2018-09-22,6759.01000000,6839.03000000,6627.00000000,6723.05000000,29349.690667
2018-09-23,6723.05000000,6788.23000000,6661.75000000,6708.00000000,30286.229773
2018-09-24,6706.81000000,6730.00000000,6557.00000000,6581.39000000,35305.739910000004
2018-09-25,6581.42000000,6584.01000000,6325.02000000,6447.54000000,40301.029452
2018-09-26,6445.11000000,6557.99000000,6379.70000000,6465.12000000,33484.54207
2018-09-27,6467.84000000,6750.00000000,6434.00000000,6689.13000000,33087.428297
2018-09-28,6689.12000000,6814.80000000,6540.88000000,6634.58000000,42399.448523
2018-09-29,6634.58000000,6636.00000000,6464.57000000,6596.38000000,30255.9597
2018-09-30,6597.66000000,6662.00000000,6533.00000000,6626.57000000,27764.724519
2018-10-01,6626.57000000,6667.09000000,6510.00000000,6611.61000000,20621.506894
2018-10-02,6610.00000000,6640.00000000,6494.00000000,6525.79000000,28245.810088
2018-10-03,6525.79000000,6549.00000000,6430.00000000,6510.00000000,28451.969138
2018-10-04,6510.01000000,6643.46000000,6505.09000000,6593.79000000,20074.300818
2018-10-05,6591.69000000,6697.00000000,6543.08000000,6635.65000000,16096.552392
2018-10-06,6635.65000000,6651.00000000,6566.77000000,6594.27000000,11071.812723
2018-10-07,6596.44000000,6640.00000000,6525.00000000,6615.26000000,17406.831762
2018-10-08,6615.26000000,6715.60000000,6587.00000000,6673.01000000,23123.419541
2018-10-09,6673.01000000,6685.38000000,6607.00000000,6656.61000000,15354.779469000001
2018-10-10,6656.67000000,6659.95000000,6530.00000000,6631.00000000,15390.661444
2018-10-11,6630.21000000,6633.92000000,6205.00000000,6252.68000000,48712.400332
2018-10-12,6252.71000000,6360.00000000,6209.00000000,6298.01000000,29004.071419
2018-10-13,6298.00000000,6345.00000000,6285.07000000,6332.93000000,19098.070025
2018-10-14,6332.92000000,6416.00000000,6308.00000000,6339.34000000,15627.411314
2018-10-15,6339.34000000,7680.00000000,6300.00000000,6752.50000000,90748.031246
2018-10-16,6752.50000000,6900.00000000,6670.00000000,6759.27000000,27557.957764
2018-10-17,6762.76000000,6811.12000000,6676.01000000,6740.89000000,26641.431379
2018-10-18,6739.01000000,6796.00000000,6567.00000000,6618.96000000,20116.521941
2018-10-19,6618.96000000,6648.14000000,6523.00000000,6528.88000000,20772.60077
2018-10-20,6528.88000000,6617.65000000,6505.55000000,6588.40000000,19240.722247
2018-10-21,6585.72000000,6663.90000000,6580.00000000,6590.11000000,6515.357792
2018-10-22,6590.12000000,6639.00000000,6535.27000000,6581.20000000,16213.69266
2018-10-23,6581.20000000,6595.00000000,6515.45000000,6553.51000000,13856.601756
2018-10-24,6553.51000000,6630.00000000,6547.53000000,6565.50000000,11951.543977
2018-10-25,6566.81000000,6575.09000000,6502.80000000,6528.09000000,10342.701244
2018-10-26,6528.13000000,6600.00000000,6515.01000000,6538.63000000,9443.504156
2018-10-27,6538.63000000,6558.35000000,6463.04000000,6505.60000000,7776.907864
2018-10-28,6505.60000000,6514.17000000,6453.00000000,6489.93000000,5743.933728
2018-10-29,6489.93000000,6505.01000000,6315.00000000,6344.50000000,13827.224067
2018-10-30,6344.50000000,6395.00000000,6317.01000000,6330.87000000,8877.175385
2018-10-31,6330.01000000,6428.00000000,6245.02000000,6371.93000000,12148.888216
2018-11-01,6369.52000000,6442.65000000,6348.66000000,6410.00000000,9099.035841
2018-11-02,6410.00000000,6460.34000000,6388.20000000,6433.98000000,9739.440679
2018-11-03,6432.80000000,6439.97000000,6345.00000000,6387.09000000,7661.241476
2018-11-04,6388.00000000,6525.00000000,6359.00000000,6485.85000000,10592.394943
2018-11-05,6485.85000000,6504.39000000,6431.02000000,6468.99000000,8987.882156
2018-11-06,6468.99000000,6531.31000000,6445.18000000,6519.11000000,11926.565698999999
2018-11-07,6522.73000000,6615.15000000,6509.00000000,6578.46000000,14271.591117
2018-11-08,6578.46000000,6594.00000000,6468.22000000,6479.84000000,13259.789282
2018-11-09,6479.84000000,6511.53000000,6391.01000000,6419.99000000,11787.616583
2018-11-10,6419.99000000,6475.55000000,6411.00000000,6433.05000000,7714.829926
2018-11-11,6435.16000000,6462.14000000,6355.00000000,6449.81000000,8213.507117
2018-11-12,6450.71000000,6497.00000000,6421.00000000,6453.07000000,10132.782567
2018-11-13,6451.68000000,6498.00000000,6391.15000000,6457.66000000,11790.564933
2018-11-14,6458.98000000,6482.84000000,5656.87000000,5922.41000000,46478.964003
2018-11-15,5917.20000000,5939.54000000,5403.42000000,5753.40000000,50008.272923
2018-11-16,5757.09000000,5782.89000000,5549.25000000,5655.94000000,38721.802274
2018-11-17,5650.57000000,5656.60000000,5565.43000000,5628.29000000,26411.241413
2018-11-18,5630.49000000,5738.17000000,5617.00000000,5662.00000000,23844.999347
2018-11-19,5661.94000000,5664.00000000,4855.00000000,4910.03000000,70580.892856
2018-11-20,4913.40000000,5048.24000000,4326.00000000,4558.86000000,117380.95159
2018-11-21,4559.91000000,4787.20000000,4413.85000000,4661.07000000,61071.829475
2018-11-22,4661.08000000,4721.77000000,4335.00000000,4370.00000000,34531.119143
2018-11-23,4370.90000000,4484.00000000,4222.94000000,4420.61000000,49371.920322
2018-11-24,4415.63000000,4527.00000000,3824.69000000,3932.44000000,61693.111006
2018-11-25,3933.68000000,4233.00000000,3652.66000000,4085.78000000,101693.975588
2018-11-26,4088.69000000,4206.00000000,3701.00000000,3862.20000000,94504.86571700001
2018-11-27,3864.45000000,3940.00000000,3689.12000000,3875.21000000,67480.607212
2018-11-28,3875.63000000,4394.47000000,3874.27000000,4264.85000000,91983.567949
2018-11-29,4262.06000000,4450.38000000,4125.65000000,4295.84000000,73980.198669
2018-11-30,4295.72000000,4341.36000000,3943.00000000,4041.32000000,67758.446283
2018-12-01,4041.27000000,4299.99000000,3963.01000000,4190.02000000,44840.073481
2018-12-02,4190.98000000,4312.99000000,4103.04000000,4161.01000000,38912.15479
2018-12-03,4160.55000000,4179.00000000,3827.00000000,3884.01000000,49094.369163
2018-12-04,3884.76000000,4085.00000000,3781.00000000,3951.64000000,48489.551613
2018-12-05,3950.98000000,3970.00000000,3745.00000000,3769.84000000,44004.799448
2018-12-06,3768.44000000,3899.99000000,3500.00000000,3508.75000000,68378.796943
2018-12-07,3508.75000000,3549.99000000,3224.60000000,3403.55000000,95145.457442
2018-12-08,3403.57000000,3495.00000000,3222.00000000,3410.93000000,55365.949949
2018-12-09,3411.36000000,3658.00000000,3394.04000000,3545.37000000,45956.893296
2018-12-10,3548.49000000,3610.00000000,3370.11000000,3432.88000000,40989.244553
2018-12-11,3434.01000000,3480.00000000,3324.32000000,3380.39000000,35920.864154
2018-12-12,3379.23000000,3492.00000000,3350.00000000,3445.00000000,33922.931286
2018-12-13,3446.38000000,3460.00000000,3255.50000000,3302.06000000,40040.917013
2018-12-14,3302.06000000,3335.39000000,3177.00000000,3224.17000000,44492.983807
2018-12-15,3225.19000000,3276.50000000,3156.26000000,3211.72000000,29796.041436
2018-12-16,3211.71000000,3294.00000000,3186.00000000,3228.67000000,24628.808538
2018-12-17,3229.22000000,3585.00000000,3216.00000000,3509.08000000,66762.216388
2018-12-18,3509.03000000,3678.59000000,3424.47000000,3652.98000000,61369.615257
2018-12-19,3653.00000000,3912.73000000,3622.55000000,3662.22000000,94137.341014
2018-12-20,3660.01000000,4120.00000000,3635.00000000,4049.62000000,101543.835986
2018-12-21,4051.86000000,4139.99000000,3764.00000000,3838.66000000,82343.850112
2018-12-22,3840.25000000,3979.00000000,3785.00000000,3948.91000000,42822.350872
2018-12-23,3948.91000000,4021.53000000,3870.00000000,3929.71000000,40117.531529
2018-12-24,3929.71000000,4198.00000000,3924.83000000,4008.01000000,64647.809129
2018-12-25,4010.11000000,4020.00000000,3646.41000000,3745.79000000,65492.746327
2018-12-26,3745.56000000,3837.15000000,3656.74000000,3777.74000000,42629.375817
2018-12-27,3777.74000000,3813.98000000,3535.00000000,3567.91000000,44097.392911999996
2018-12-28,3567.89000000,3887.25000000,3540.04000000,3839.26000000,45964.304986999996
2018-12-29,3839.00000000,3892.00000000,3670.00000000,3695.32000000,38874.373903
2018-12-30,3696.71000000,3903.50000000,3657.90000000,3801.91000000,33222.369262
2018-12-31,3803.12000000,3810.00000000,3630.33000000,3702.90000000,29991.77835
2019-01-01,3701.23000000,3810.16000000,3642.00000000,3797.14000000,23741.687033000002
2019-01-02,3796.45000000,3882.14000000,3750.45000000,3858.56000000,35156.463369
2019-01-03,3857.57000000,3862.74000000,3730.00000000,3766.78000000,29406.948358999998
2019-01-04,3767.20000000,3823.64000000,3703.57000000,3792.01000000,29519.554670999998
2019-01-05,3790.09000000,3840.99000000,3751.00000000,3770.96000000,30490.667751
2019-01-06,3771.12000000,4027.71000000,3740.00000000,3987.60000000,36553.806709
2019-01-07,3987.62000000,4017.90000000,3921.53000000,3975.45000000,31869.846264
2019-01-08,3976.76000000,4069.80000000,3903.00000000,3955.13000000,38901.423122
2019-01-09,3955.45000000,4006.81000000,3930.04000000,3966.65000000,28989.439511
2019-01-10,3966.06000000,3996.01000000,3540.00000000,3585.88000000,59402.22851
2019-01-11,3585.88000000,3658.00000000,3465.00000000,3601.31000000,38338.654733
2019-01-12,3601.31000000,3618.19000000,3530.00000000,3583.13000000,21999.928354
2019-01-13,3584.10000000,3611.10000000,3441.30000000,3476.81000000,26385.757454
2019-01-14,3477.56000000,3671.87000000,3467.02000000,3626.09000000,35235.211215
2019-01-15,3626.08000000,3648.42000000,3516.62000000,3553.06000000,34137.997459
2019-01-16,3553.06000000,3645.00000000,3543.51000000,3591.84000000,27480.179977
2019-01-17,3591.84000000,3634.70000000,3530.39000000,3616.21000000,29755.440838000002
2019-01-18,3613.32000000,3620.00000000,3565.75000000,3594.87000000,22713.446755
2019-01-19,3594.87000000,3720.00000000,3594.23000000,3665.30000000,22171.578123
2019-01-20,3665.75000000,3693.73000000,3475.00000000,3539.28000000,27901.938598
2019-01-21,3539.26000000,3559.51000000,3475.50000000,3526.90000000,19644.436838999998
2019-01-22,3526.88000000,3608.50000000,3434.85000000,3570.93000000,29336.442967
2019-01-23,3570.41000000,3607.98000000,3514.50000000,3552.82000000,24938.842698
2019-01-24,3552.97000000,3589.00000000,3529.22000000,3569.62000000,20826.25118
2019-01-25,3569.07000000,3587.15000000,3522.51000000,3565.29000000,17608.346671
2019-01-26,3566.69000000,3662.94000000,3545.00000000,3565.25000000,19476.532344
2019-01-27,3565.62000000,3579.00000000,3486.00000000,3550.84000000,22735.598162
2019-01-28,3550.05000000,3557.75000000,3380.27000000,3434.15000000,40405.111401
2019-01-29,3434.00000000,3443.45000000,3349.92000000,3411.04000000,29544.928977
2019-01-30,3410.04000000,3478.00000000,3387.10000000,3458.18000000,23968.260243
2019-01-31,3457.50000000,3489.20000000,3418.80000000,3434.10000000,29607.190253
2019-02-01,3434.10000000,3488.00000000,3401.20000000,3462.07000000,25260.476159
2019-02-02,3462.20000000,3526.40000000,3440.29000000,3504.77000000,17920.802
2019-02-03,3504.06000000,3511.09000000,3426.00000000,3458.11000000,20496.092033
2019-02-04,3458.11000000,3484.88000000,3433.31000000,3463.22000000,23131.981108
2019-02-05,3463.22000000,3478.97000000,3448.43000000,3471.59000000,25264.41503
2019-02-06,3471.57000000,3482.72000000,3380.00000000,3405.37000000,35310.244846
2019-02-07,3407.00000000,3426.45000000,3390.00000000,3398.40000000,18665.538638
2019-02-08,3398.40000000,3733.58000000,3373.10000000,3659.04000000,47968.058013
2019-02-09,3660.27000000,3680.02000000,3625.13000000,3665.18000000,24759.833719000002
2019-02-10,3665.18000000,3684.99000000,3609.76000000,3680.06000000,23250.602634
2019-02-11,3679.75000000,3684.90000000,3615.53000000,3631.05000000,24954.614571
2019-02-12,3631.05000000,3667.60000000,3582.34000000,3631.46000000,29479.59823
2019-02-13,3631.51000000,3670.00000000,3591.75000000,3609.40000000,25773.997648
2019-02-14,3608.34000000,3626.40000000,3568.11000000,3590.56000000,21753.501261
2019-02-15,3590.57000000,3653.23000000,3573.45000000,3602.47000000,20777.872899
2019-02-16,3602.49000000,3648.20000000,3597.91000000,3618.41000000,19565.992751
2019-02-17,3617.22000000,3700.11000000,3604.40000000,3667.58000000,25690.227779
2019-02-18,3667.62000000,3925.00000000,3655.00000000,3898.60000000,64042.730492
2019-02-19,3897.35000000,3994.52000000,3856.00000000,3907.79000000,50207.172667
2019-02-20,3907.35000000,3986.98000000,3870.66000000,3969.74000000,36205.140849999996
2019-02-21,3969.74000000,4016.48000000,3901.03000000,3937.31000000,31103.884728
2019-02-22,3937.31000000,3988.00000000,3926.65000000,3962.00000000,23943.16375
2019-02-23,3962.00000000,4162.02000000,3933.15000000,4117.76000000,33657.942883
2019-02-24,4118.00000000,4198.00000000,3712.66000000,3743.56000000,62224.18689
2019-02-25,3743.56000000,3872.66000000,3740.00000000,3827.92000000,38102.966244999996
2019-02-26,3828.44000000,3841.51000000,3777.00000000,3809.23000000,28838.748036
2019-02-27,3809.31000000,3838.85000000,3677.17000000,3818.07000000,31500.995466
2019-02-28,3818.04000000,3888.00000000,3763.87000000,3813.69000000,32561.961044
2019-03-01,3814.26000000,3857.00000000,3813.01000000,3823.00000000,23174.57217
2019-03-02,3822.17000000,3841.31000000,3772.25000000,3819.93000000,19445.838355
2019-03-03,3819.97000000,3835.00000000,3781.32000000,3807.75000000,16718.16541
2019-03-04,3807.32000000,3830.00000000,3670.69000000,3715.30000000,34742.84166
2019-03-05,3716.10000000,3877.10000000,3703.55000000,3857.73000000,32962.536162000004
2019-03-06,3857.58000000,3907.00000000,3813.09000000,3861.84000000,24775.11883
2019-03-07,3861.84000000,3905.40000000,3840.40000000,3873.64000000,26455.257661
2019-03-08,3873.63000000,3932.00000000,3800.00000000,3864.89000000,34730.366592
2019-03-09,3864.88000000,3971.75000000,3854.75000000,3943.04000000,30979.747653
2019-03-10,3943.43000000,3943.43000000,3881.69000000,3916.82000000,23187.561412
2019-03-11,3915.99000000,3936.98000000,3830.00000000,3871.61000000,38066.885705
2019-03-12,3871.61000000,3905.20000000,3826.06000000,3882.73000000,26921.008622
2019-03-13,3882.69000000,3893.56000000,3840.00000000,3866.00000000,24461.008757
2019-03-14,3866.00000000,3920.00000000,3810.43000000,3877.12000000,27048.74853
2019-03-15,3877.12000000,3939.22000000,3872.20000000,3923.76000000,22331.344727
2019-03-16,3924.46000000,4056.98000000,3921.98000000,4005.98000000,28568.376124
2019-03-17,4005.98000000,4012.00000000,3950.01000000,3981.14000000,18814.255577
2019-03-18,3981.85000000,4037.00000000,3953.33000000,3987.81000000,22454.47801
2019-03-19,3987.83000000,4031.00000000,3970.00000000,4015.53000000,19893.741815
2019-03-20,4017.48000000,4050.00000000,3980.50000000,4043.04000000,23432.300255
2019-03-21,4043.04000000,4069.32000000,3880.01000000,3980.64000000,35997.682119
2019-03-22,3980.85000000,4008.00000000,3968.25000000,3986.93000000,20022.606318
2019-03-23,3987.89000000,4018.83000000,3978.01000000,4006.01000000,17302.604318
2019-03-24,4006.01000000,4006.02000000,3950.00000000,3992.18000000,17179.850648
2019-03-25,3991.35000000,3999.30000000,3888.71000000,3936.12000000,33192.890217
2019-03-26,3935.47000000,3958.98000000,3894.00000000,3948.55000000,29349.537626999998
2019-03-27,3948.77000000,4048.00000000,3936.15000000,4038.05000000,32364.555852
2019-03-28,4039.58000000,4039.70000000,4002.00000000,4027.81000000,20089.293875
2019-03-29,4028.22000000,4123.71000000,4024.03000000,4103.25000000,30084.217444
2019-03-30,4104.24000000,4140.00000000,4052.00000000,4106.97000000,19509.292601
2019-03-31,4106.99000000,4116.12000000,4082.57000000,4103.95000000,13525.087433
2019-04-01,4102.44000000,4158.70000000,4067.00000000,4144.56000000,25507.067641
2019-04-02,4144.54000000,4897.99000000,4140.54000000,4857.29000000,105383.639263
2019-04-03,4857.19000000,5275.01000000,4753.50000000,4932.60000000,109890.125743
2019-04-04,4932.59000000,5039.08000000,4777.00000000,4898.66000000,61054.254168
2019-04-05,4898.64000000,5028.22000000,4880.62000000,5004.95000000,39768.552806
2019-04-06,5004.96000000,5205.00000000,4928.59000000,5043.89000000,41770.842313
2019-04-07,5042.07000000,5234.00000000,5026.00000000,5170.27000000,37615.486804
2019-04-08,5170.27000000,5305.00000000,5039.00000000,5236.90000000,50178.430782
2019-04-09,5238.38000000,5238.40000000,5076.68000000,5150.00000000,34067.012311
2019-04-10,5150.00000000,5422.00000000,5135.00000000,5308.25000000,40073.620471
2019-04-11,5307.86000000,5332.67000000,4927.00000000,5017.37000000,54696.600686
2019-04-12,5017.37000000,5080.58000000,4861.22000000,5048.01000000,33276.678614
2019-04-13,5047.00000000,5099.00000000,5004.00000000,5045.22000000,17292.456802
2019-04-14,5047.45000000,5152.99000000,5000.00000000,5131.30000000,18281.607739
2019-04-15,5131.28000000,5167.38000000,4950.00000000,5024.95000000,29057.191581
2019-04-16,5024.95000000,5197.72000000,5003.94000000,5173.72000000,24242.229493
2019-04-17,5173.72000000,5230.40000000,5146.80000000,5202.82000000,23307.536133999998
2019-04-18,5202.41000000,5287.00000000,5198.80000000,5258.44000000,22619.239000999998
2019-04-19,5258.44000000,5320.00000000,5175.00000000,5258.68000000,24611.236323
2019-04-20,5258.68000000,5333.42000000,5230.10000000,5291.73000000,19168.908274
2019-04-21,5292.91000000,5314.35000000,5165.00000000,5256.14000000,25549.570939
2019-04-22,5257.41000000,5400.00000000,5208.35000000,5357.14000000,29563.852308999998
2019-04-23,5357.14000000,5600.00000000,5332.41000000,5493.31000000,41262.103917
2019-04-24,5490.91000000,5582.20000000,5333.35000000,5415.00000000,49349.243555
2019-04-25,5415.00000000,5491.84000000,5102.00000000,5219.90000000,49636.089948
2019-04-26,5220.47000000,5510.00000000,5161.62000000,5314.10000000,48912.294513
2019-04-27,5315.00000000,5342.50000000,5257.67000000,5295.69000000,15422.896935
2019-04-28,5295.69000000,5340.00000000,5259.48000000,5307.52000000,14371.433869
2019-04-29,5309.81000000,5332.00000000,5178.80000000,5238.14000000,19918.135079
2019-04-30,5238.14000000,5339.98000000,5192.15000000,5320.81000000,22238.06823
2019-05-01,5321.94000000,5402.00000000,5316.20000000,5383.20000000,17217.473216
2019-05-02,5383.20000000,5538.00000000,5370.00000000,5492.87000000,22795.787835
2019-05-03,5494.81000000,5844.00000000,5477.57000000,5772.69000000,46297.172849
2019-05-04,5770.62000000,5900.00000000,5587.45000000,5829.45000000,39682.408991
2019-05-05,5829.83000000,5839.90000000,5696.00000000,5775.62000000,23822.543775
2019-05-06,5773.18000000,5805.00000000,5619.14000000,5747.79000000,25256.596325000002
2019-05-07,5749.92000000,6028.41000000,5747.74000000,5846.34000000,39905.064421999996
2019-05-08,5846.34000000,6014.72000000,5772.20000000,5987.29000000,23074.186907
2019-05-09,5986.66000000,6224.55000000,5983.71000000,6209.18000000,27453.011436
2019-05-10,6209.95000000,6468.92000000,6172.00000000,6373.33000000,36623.61079
2019-05-11,6375.16000000,7343.99000000,6372.85000000,7076.22000000,74022.424393
2019-05-12,7076.24000000,7521.78000000,6750.00000000,6967.31000000,86948.975339
2019-05-13,6968.24000000,8100.00000000,6870.00000000,7790.71000000,85804.735333
2019-05-14,7795.62000000,8366.00000000,7599.56000000,7947.56000000,76583.722603
2019-05-15,7945.26000000,8249.00000000,7850.00000000,8169.87000000,37884.327210999996
2019-05-16,8169.08000000,8320.00000000,7705.00000000,7866.59000000,69630.513996
2019-05-17,7868.67000000,7925.00000000,6913.00000000,7355.26000000,88752.008159
2019-05-18,7355.28000000,7458.00000000,7156.61000000,7257.45000000,37054.944779
2019-05-19,7257.32000000,8275.09000000,7243.08000000,8148.48000000,65577.442058
2019-05-20,8147.94000000,8156.03000000,7553.00000000,7938.15000000,65859.208564
2019-05-21,7937.16000000,8042.32000000,7771.00000000,7904.87000000,52301.752247000004
2019-05-22,7904.48000000,8016.00000000,7465.00000000,7628.43000000,49136.994589
2019-05-23,7627.80000000,7940.98000000,7461.00000000,7851.51000000,49648.184701
2019-05-24,7849.95000000,8130.00000000,7766.00000000,7964.87000000,46664.785325
2019-05-25,7964.52000000,8091.80000000,7908.34000000,8025.41000000,28414.328817
2019-05-26,8023.00000000,8740.00000000,7833.42000000,8614.43000000,49652.144566999996
2019-05-27,8612.54000000,8908.32000000,8589.00000000,8756.32000000,51886.768792999996
2019-05-28,8752.52000000,8798.49000000,8510.63000000,8715.64000000,31470.551534
2019-05-29,8716.87000000,8750.00000000,8406.60000000,8645.68000000,33880.865922
2019-05-30,8646.50000000,9074.26000000,8005.00000000,8269.54000000,70379.998521
2019-05-31,8267.10000000,8594.00000000,8108.50000000,8555.00000000,44727.49162
2019-06-01,8555.00000000,8626.00000000,8442.36000000,8544.07000000,31868.234157
2019-06-02,8545.10000000,8814.78000000,8524.00000000,8725.98000000,27835.133265
2019-06-03,8726.00000000,8800.95000000,8080.80000000,8115.82000000,46871.150919
2019-06-04,8115.66000000,8115.66000000,7481.02000000,7687.03000000,74143.948941
2019-06-05,7687.04000000,7896.70000000,7572.78000000,7776.50000000,48679.656455
2019-06-06,7778.08000000,7868.13000000,7444.58000000,7786.70000000,36624.118747
2019-06-07,7787.57000000,8100.00000000,7737.49000000,7980.53000000,33942.225657999996
2019-06-08,7978.94000000,8044.65000000,7751.00000000,7893.62000000,22657.329634
2019-06-09,7895.28000000,7935.00000000,7506.66000000,7628.13000000,31568.465157
2019-06-10,7627.57000000,8020.00000000,7511.00000000,7982.75000000,36756.078468
2019-06-11,7981.00000000,8010.00000000,7692.23000000,7884.90000000,30334.999427
2019-06-12,7884.90000000,8200.00000000,7788.99000000,8127.64000000,41597.082622
2019-06-13,8127.64000000,8309.82000000,8010.03000000,8218.54000000,30467.764341
2019-06-14,8216.44000000,8684.41000000,8144.32000000,8650.00000000,39835.246255
2019-06-15,8650.88000000,8864.99000000,8567.63000000,8808.70000000,31791.636039
2019-06-16,8810.77000000,9333.00000000,8760.00000000,8953.33000000,63289.251219
2019-06-17,8953.00000000,9444.00000000,8950.00000000,9313.96000000,47895.485373999996
2019-06-18,9312.13000000,9336.36000000,8950.00000000,9081.55000000,51554.569401
2019-06-19,9081.97000000,9304.00000000,8960.00000000,9255.49000000,32147.706495
2019-06-20,9253.76000000,9590.00000000,9175.20000000,9517.12000000,34556.053982
2019-06-21,9518.06000000,9930.00000000,9518.06000000,10159.86000000,50484.415892000005
2019-06-22,10159.86000000,11160.00000000,10065.72000000,10729.50000000,104169.447976
2019-06-23,10729.00000000,11392.64000000,10555.18000000,10906.07000000,57445.323945
2019-06-24,10905.95000000,11143.63000000,10620.80000000,11056.59000000,43101.045285
2019-06-25,11056.59000000,11850.00000000,11026.00000000,11820.86000000,61276.686648
2019-06-26,11821.28000000,13970.00000000,11741.00000000,13093.80000000,155930.147386
